1,-1.875
2,0.375
3,0.375
4,0.625
5,1.875
6,7.25
7,7.25
8,8.25
9,7.625
10,8.0
11,8.0
12,8.0
13,8.625
14,8.875
15,8.875
16,8.0
17,7.75
18,7.75
19,6.5
20,5.375
21,5.75
22,5.125
23,5.125
24,5.125
25,4.5
26,4.5
27,6.25
28,7.875
29,7.5
30,10.5
31,10.5
32,11.375
33,13.125
34,11.75
35,10.25
36,12.875
37,12.125
38,10.75
39,14.5
40,13.875
41,13.5
42,13.5
43,13.5
44,15.25
45,14.0
46,14.0
47,13.625
48,13.625
49,13.375
50,13.375
51,13.375
52,13.375
53,12.75
54,10.75
55,8.875
56,9.25
57,10.125
58,11.125
59,9.0
60,10.0
61,14.0
62,17.0
63,15.875
64,16.0
65,16.0
66,16.0
67,16.875
68,16.875
69,16.125
70,14.625
71,17.875
72,15.0
73,15.0
74,13.375
75,13.875
76,13.875
77,13.875
78,12.75
79,11.875
80,11.75
81,9.875
82,9.875
83,9.875
84,9.5
85,11.125
86,12.125
87,12.125
88,12.25
89,12.625
90,12.625
91,15.625
92,16.625
93,17.25
94,17.25
95,17.25
96,14.625
97,15.0
98,15.375
99,14.375
100,15.125
101,15.0
102,15.0
103,18.0
104,16.75
105,15.875
106,16.0
107,15.0
108,17.75
109,17.75
110,17.75
111,19.25
112,19.25
113,19.25
114,19.75
115,20.375
116,18.75
117,18.75
118,20.0
119,19.5
120,19.5
121,19.25
122,17.875
123,19.375
124,19.625
125,19.625
126,19.625
127,19.875
128,20.875
129,22.5
130,19.875
131,19.875
132,19.875
133,20.375
134,16.75
135,15.875
136,17.875
137,20.625
138,20.125
139,20.125
140,22.0
141,23.625
142,23.375
143,22.625
144,23.875
145,22.75
146,22.75
147,22.75
148,33.0
149,32.25
150,31.75
151,31.75
152,31.75
153,28.5
154,28.5
155,26.625
156,26.625
157,25.125
158,24.0
159,24.0
160,25.25
161,24.75
162,24.75
163,24.25
164,25.375
165,24.5
166,25.5
167,28.75
168,28.75
169,28.75
170,29.375
171,29.375
172,29.375
173,28.25
174,28.5
175,30.5
176,30.5
177,28.625
178,28.625
179,25.5
180,22.375
181,22.875
182,22.875
183,23.375
184,23.125
185,29.625
186,16.0
187,17.625
188,17.75
189,23.0
190,24.75
191,21.75
