1,0.0
2,-1.625
3,-1.375
4,-1.375
5,0.625
6,0.875
7,0.875
8,0.875
9,1.25
10,2.125
11,2.375
12,2.375
13,0.5
14,-3.25
15,-2.625
16,-2.75
17,-2.5
18,-3.375
19,-3.375
20,-3.5
21,-3.5
22,-2.75
23,-1.625
24,-1.5
25,-1.375
26,-2.25
27,-1.75
28,-2.125
29,-1.5
30,-1.75
31,-1.125
32,-1.25
33,-2.0
34,-2.875
35,-3.125
36,-3.75
37,-3.75
38,-3.25
39,-2.5
40,-2.875
41,-2.875
42,-2.875
43,-4.125
44,-3.75
45,-5.25
46,-5.5
47,-5.5
48,-5.5
49,-5.5
50,-4.75
51,-4.5
52,-4.5
53,-5.25
54,-6.75
55,-6.75
56,-7.0
57,-6.5
58,-7.25
59,-7.125
60,-7.125
61,-7.125
62,-7.125
63,-7.125
64,-7.125
65,-7.125
66,-7.125
67,-7.125
68,-7.375
69,-7.5
70,-6.375
71,-6.75
72,-6.0
73,-8.5
74,-8.25
75,-7.75
76,-7.75
77,-7.875
78,-6.75
79,-6.875
80,-6.875
81,-6.875
82,-6.875
83,-7.0
84,-7.75
85,-7.875
86,-7.25
87,-6.875
88,-6.875
89,-6.875
90,-7.0
91,-6.875
92,-7.375
93,-7.125
94,-7.125
95,-6.625
96,-5.25
97,-6.25
98,-6.25
99,-6.125
100,-6.125
101,-6.0
102,-4.0
103,-1.0
104,-1.75
105,-2.0
106,-1.5
107,0.375
108,-2.0
109,-2.0
110,-1.75
111,-2.125
112,-1.375
113,-1.375
114,-0.75
115,-0.75
116,0.0
117,2.875
118,2.75
119,2.75
120,2.75
121,2.25
122,2.25
123,2.25
124,2.5
125,0.875
126,0.875
127,0.875
128,1.0
129,2.625
130,2.625
131,2.625
132,3.125
133,3.125
134,3.5
135,4.0
136,4.25
137,4.125
138,6.25
139,6.25
140,6.5
141,6.5
142,7.25
143,7.25
144,7.25
145,7.125
146,4.75
147,8.5
148,7.625
149,7.625
150,7.625
151,7.125
152,7.875
153,8.125
154,9.75
155,9.75
156,7.875
157,8.25
158,8.25
159,11.375
160,11.75
161,12.0
162,19.0
163,19.0
164,15.375
165,16.375
166,16.375
167,17.25
168,19.125
169,17.0
170,17.0
171,16.5
172,22.0
173,20.875
174,20.875
175,22.125
176,21.125
177,21.125
178,20.125
179,20.5
180,20.5
181,21.5
182,21.5
183,21.25
184,20.0
185,21.0
186,21.0
187,18.5
188,19.0
189,21.25
190,19.75
191,19.75
192,24.75
193,27.125
194,26.125
195,26.125
196,28.25
197,28.25
198,28.25
199,28.5
200,27.75
201,27.75
202,27.875
203,27.875
204,28.125
205,28.125
206,28.125
207,28.125
208,31.375
209,33.0
210,32.75
211,32.625
212,32.625
213,32.625
214,36.375
215,36.375
216,37.25
217,36.25
218,35.625
219,38.25
220,37.375
221,37.375
222,43.125
223,44.125
224,44.125
225,44.0
226,43.0
227,44.25
228,44.25
229,44.25
230,48.375
231,49.0
232,49.0
233,48.5
234,58.5
235,54.0
236,51.25
237,50.5
238,51.0
239,49.75
240,47.5
241,51.375
242,45.875
243,45.875
244,47.375
245,47.25
246,43.375
247,39.375
248,39.375
249,39.375
250,38.5
251,38.5
252,39.375
253,38.875
254,34.625
255,34.625
256,34.625
257,37.75
258,47.875
259,48.125
260,50.5
261,53.5
262,52.375
263,52.375
264,52.375
265,52.875
266,51.25
267,52.75
268,58.75
269,48.0
270,45.25
271,45.25
272,45.25
273,45.25
274,44.5
275,44.5
276,43.5
277,43.625
278,43.625
279,44.875
280,44.0
281,48.5
282,47.375
283,46.75
284,45.5
285,45.5
286,45.5
287,48.0
288,48.875
289,55.125
290,54.25
291,54.125
292,54.125
293,54.125
294,54.625
295,51.375
296,49.25
297,44.875
298,49.125
299,52.125
300,51.625
301,54.0
302,53.625
303,54.125
304,52.625
305,52.625
306,56.75
307,56.875
308,59.0
309,55.5
310,55.5
311,56.875
312,56.875
313,55.375
314,56.5
315,56.375
316,56.625
317,57.625
318,60.5
319,63.625
320,63.25
321,63.375
322,61.625
323,62.5
324,65.625
325,66.625
326,66.5
327,79.625
328,76.625
329,76.875
330,78.5
331,78.5
332,77.875
333,77.875
334,80.875
335,81.125
336,73.875
337,74.75
338,76.5
339,72.25
340,71.875
341,71.875
342,71.875
343,72.125
344,71.625
345,69.375
346,71.125
347,70.125
348,67.625
349,67.625
350,72.375
351,69.5
352,67.375
353,66.875
354,62.125
355,64.625
356,62.375
357,62.25
358,61.125
359,61.125
360,62.625
361,60.875
362,62.125
363,61.125
364,62.375
365,62.5
366,62.75
367,62.125
368,62.125
369,62.125
370,61.75
371,62.25
372,63.375
373,66.875
374,67.75
375,66.75
376,66.75
377,66.75
378,67.625
379,71.5
380,70.625
381,70.625
382,71.0
383,71.0
384,71.0
385,71.0
386,71.25
387,70.25
388,70.5
389,70.75
390,70.75
391,70.0
392,69.125
393,69.375
394,69.5
395,69.125
396,69.125
397,73.375
398,72.875
399,72.875
400,72.875
401,75.25
402,74.75
403,74.375
404,78.875
405,78.875
406,78.625
407,78.625
408,79.125
409,78.875
410,81.625
411,80.5
412,80.5
413,82.5
414,84.75
415,84.0
416,80.625
417,81.5
418,81.5
419,81.25
420,80.5
421,79.875
422,79.875
423,79.125
424,78.25
425,78.125
426,78.125
427,78.125
428,78.125
429,80.875
430,77.875
431,77.125
432,77.125
433,77.125
434,72.875
435,75.75
436,75.875
437,75.625
438,74.25
439,74.75
440,74.75
441,76.875
442,75.5
443,75.375
444,71.875
445,72.25
446,78.125
447,82.375
448,80.625
449,82.0
450,82.0
451,82.125
452,81.75
453,82.25
454,82.375
455,84.375
456,84.25
457,86.125
458,88.125
459,86.625
460,86.625
461,87.0
462,88.25
463,84.25
464,84.5519978501
465,89.8019978501
466,89.8019978501
467,86.6769978501
468,87.6769978501
469,91.8019978501
470,91.8019978501
471,92.6769978501
472,92.6769978501
473,93.8019978501
474,93.8019978501
475,93.8019978501
476,98.8019978501
477,98.0519978501
478,98.0519978501
479,95.4269978501
480,92.5519978501
481,90.8019978501
482,91.5519978501
483,94.1769978501
484,90.6769978501
485,89.6769978501
486,89.6769978501
487,90.0519978501
488,88.9269978501
489,90.3019978501
490,90.3019978501
491,90.3019978501
492,90.3019978501
493,91.0519978501
494,93.8019978501
495,101.30199785
496,103.05199785
497,107.05199785
498,104.42699785
499,100.80199785
500,104.92699785
501,101.30199785
502,104.55199785
503,105.42699785
504,105.42699785
505,103.30199785
506,99.0519978501
507,99.1769978501
508,101.17699785
509,101.17699785
510,96.1769978501
511,98.5519978501
512,102.05199785
513,102.05199785
514,102.05199785
515,104.42699785
516,101.05199785
517,97.6769978501
518,97.4269978501
519,100.17699785
520,104.92699785
521,104.92699785
522,104.92699785
523,101.17699785
524,101.30199785
525,98.9269978501
526,100.17699785
527,100.30199785
528,108.30199785
529,111.05199785
530,111.05199785
531,108.80199785
532,108.80199785
533,111.17699785
534,109.92699785
535,109.30199785
536,104.67699785
537,100.67699785
538,93.3019978501
539,92.6769978501
540,92.0519978501
541,96.5519978501
542,96.5519978501
543,92.5519978501
544,92.0519978501
545,92.0519978501
546,92.0519978501
547,92.0519978501
548,93.9269978501
549,88.3019978501
550,97.4269978501
551,103.67699785
552,103.67699785
553,102.92699785
554,102.92699785
555,102.05199785
556,102.05199785
557,102.05199785
558,102.05199785
559,100.05199785
560,101.92699785
561,102.42699785
562,99.1769978501
563,99.1769978501
564,99.0519978501
565,99.0519978501
566,99.0519978501
567,99.8019978501
568,99.8019978501
569,95.5519978501
570,95.5519978501
571,95.5519978501
572,92.4269978501
573,92.4269978501
574,85.4269978501
575,86.5519978501
576,77.3019978501
577,77.5519978501
578,76.1769978501
579,74.6769978501
580,70.0519978501
581,73.3019978501
582,70.8019978501
583,68.5519978501
584,66.5519978501
585,67.1769978501
586,67.0519978501
